Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2),WD2 (g/km^2),WD3 (g/km^2),WD4 (g/km^2),Sea State,Source,Info,Comments,,,,,
,,,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,(Beaufort Scale),,,,,,,,
8/8/2010,34.7167,-147.7333,,,,4.43,,,,"1,490.86",,H. Carson,ENPG 2010,,,,,,
3/8/2010,36.4000,-146.3667,,,,8.95,,,,"3,012.77",,H. Carson,ENPG 2010,,,,,,
4/8/2010,36.7167,-143.9167,,,,8.47,,,,"2,853.59",,H. Carson,ENPG 2010,,,,,,
5/8/2010,36.7500,-141.3000,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
6/8/2010,36.9000,-138.7667,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
7/8/2010,37.3167,-135.8333,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
2/8/2010,36.5500,-148.9833,,,,102.33,,,,"32,969.78",,H. Carson,ENPG 2010,,,,,,
3/8/2010,36.6333,-146.6167,,,,91.88,,,,"11,054.42",,H. Carson,ENPG 2010,76,,,,,
24/07/2011,24.5333,-157.9667,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
25/07/2011,28.7167,-156.6833,,,,11.14,,,,663.75,,H. Carson,ENPG 2011,,,,,,
26/07/2011,31.5667,-153.5833,,,,59.47,,,,"6,725.89",,H. Carson,ENPG 2011,,,,,,
27/07/2011,34.5833,-151.5167,,,,93.06,,,,"30,559.18",,H. Carson,ENPG 2011,,,,,,
28/07/2011,37.2500,-148.8833,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
29/07/2011,39.3333,-147.3167,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
30/07/2011,39.2167,-142.8500,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
31/07/2011,38.8025,-138.6878,,,,21.22,,,,"2,112.68",,H. Carson,ENPG 2011,,,,,,
1/8/2011,38.8500,-134.1000,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
2/8/2011,38.5833,-130.1333,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
3/8/2011,39.1000,-125.3167,,,,12.66,,,,"4,263.41",,H. Carson,ENPG 2011,,,,,,
27/07/2011,28.2650,-157.4175,,,,21.72,,,,905.11,,H. Carson,ENPG 2011,,,,,,
29/07/2011,33.9758,-156.0402,,,,6.36,,,,"12,979.45",,H. Carson,ENPG 2011,,,,,,
30/07/2011,36.5049,-155.2740,,,,58.79,,,,"120,047.68",,H. Carson,ENPG 2011,,,,,,
31/07/2011,37.4767,-156.6750,,,,34.49,,,,"19,596.52",,H. Carson,ENPG 2011,,,,,,
1/8/2011,37.5417,-152.4833,,,,23.94,,,,"18,625.32",,H. Carson,ENPG 2011,,,,,,
1/8/2011,37.5277,-152.2349,,,,7.71,,,,"1,585.10",,H. Carson,ENPG 2011,,,,,,
3/8/2011,37.2667,-145.2667,,,,4.43,,,,"3,160.07",,H. Carson,ENPG 2011,,,,,,
7/8/2011,31.1333,-159.5167,,,,5.82,,,,290.91,,H. Carson,ENPG 2011,,,,,,
8/8/2011,34.1833,-159.1667,,,,46.96,,,,"6,524.58",,H. Carson,ENPG 2011,,,,,,
9/8/2011,36.1833,-158.2167,,,,29.33,,,,"1,947.45",,H. Carson,ENPG 2011,,,,,,
29/07/2011,29.8167,-156.9667,,,,1.84,,,,"1,708.99",,H. Carson,ENPG 2011,,,,,,
29/07/2011,30.9333,-156.5667,,,,4.45,,,,635.08,,H. Carson,ENPG 2011,,,,,,
30/07/2011,32.9000,-155.6667,,,,7.34,,,,962.99,,H. Carson,ENPG 2011,,,,,,
26/07/2011,32.3833,-154.6500,,,,44.76,,,,"6,515.52",,H. Carson,ENPG 2011,,,,,,
27/07/2011,33.9833,-151.3333,,,,31.71,,,,"16,280.18",,H. Carson,ENPG 2011,,,,,,
28/07/2011,35.9833,-148.8167,,,,17.58,,,,"7,834.67",,H. Carson,ENPG 2011,,,,,,
29/07/2011,37.3833,-146.0333,,,,6.20,,,,"12,667.55",,H. Carson,ENPG 2011,,,,,,
30/07/2011,37.1000,-142.0333,,,,0.85,,,,58.65,,H. Carson,ENPG 2011,,,,,,
28/07/2011,26.0945,-157.3422,,,,32.05,,,,"2,217.10",,H. Carson,ENPG 2011,,,,,,
5/8/2011,36.3092,-150.9315,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
6/8/2011,35.7750,-149.3100,,,,54.96,,,,"34,583.88",,H. Carson,ENPG 2011,,,,,,
28/07/2011,32.9500,-159.5500,,,,11.75,,,,"6,786.41",,H. Carson,ENPG 2011,,,,,,
29/07/2011,38.9667,-161.7833,,,,0.36,,,,740.47,,H. Carson,ENPG 2011,,,,,,
30/07/2011,40.1167,-162.9500,,,,13.26,,,,"16,140.45",,H. Carson,ENPG 2011,,,,,,
31/07/2011,43.0667,-160.2667,,,,3.12,,,,70.14,,H. Carson,ENPG 2011,,,,,,
2/8/2011,46.6500,-151.7167,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
30/07/2011,38.0762,-152.3518,,,,4.51,,,,360.59,,H. Carson,ENPG 2011,,,,,,
29/07/2011,35.7733,-153.6367,,,,10.59,,,,"5,003.65",,H. Carson,ENPG 2011,,,,,,
31/07/2011,37.8873,-149.5742,,,,55.58,,,,"21,821.29",,H. Carson,ENPG 2011,,,,,,
2/8/2011,38.0007,-141.9933,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
3/8/2011,38.1875,-138.8018,,,,2.75,,,,190.41,,H. Carson,ENPG 2011,,,,,,
5/8/2011,36.6393,-128.1462,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
6/8/2011,35.7667,-124.5000,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
24/07/2011,24.3667,-156.1667,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
25/07/2011,27.4833,-154.3000,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
27/07/2011,32.4000,-150.9667,,,,94.52,,,,"46,647.82",,H. Carson,ENPG 2011,,,,,,
29/07/2011,36.5500,-146.5000,,,,11.40,,,,911.94,,H. Carson,ENPG 2011,,,,,,
30/07/2011,36.1000,-142.9000,,,,693.96,,,,"41,348.58",,H. Carson,ENPG 2011,,,,,,
31/07/2011,35.7000,-139.9500,,,,15.18,,,,758.91,,H. Carson,ENPG 2011,,,,,,
1/8/2011,36.0000,-136.1000,,,,28.47,,,,"4,899.22",,H. Carson,ENPG 2011,,,,,,
30/07/2011,22.1333,-158.0833,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
30/07/2011,22.8333,-158.6667,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
31/07/2011,24.2500,-156.7833,,,,12.46,,,,"1,240.33",,H. Carson,ENPG 2011,,,,,,
1/8/2011,25.5333,-155.5000,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
2/8/2011,26.6333,-154.1667,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
3/8/2011,30.5000,-150.4667,,,,8.44,,,,422.21,,H. Carson,ENPG 2011,,,,,,
4/8/2011,31.4000,-148.1167,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
6/8/2011,35.1833,-147.7000,,,,8.67,,,,693.55,,H. Carson,ENPG 2011,,,,,,
8/8/2011,33.4167,-144.7667,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
8/9/2011,33.7167,-139.4500,,,,31.04,,,,"22,786.14",,H. Carson,ENPG 2011,,,,,,
10/8/2011,33.1667,-136.4333,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
13/08/2011,31.5667,-132.3000,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
14/08/2011,31.5167,-127.8667,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,,,,,,
16/08/2011,34.1667,-119.8000,,,,0.00,,,,0.00,,H. Carson,ENPG 2011,65,,,,,
21/08/2012,31.2552,-158.1222,,,,43.78,,,,"3,503.51",,H. Carson,ENPG 2012,,,,,,
22/08/2012,31.6334,-156.0684,,,,92.23,,,,"13,586.79",,H. Carson,ENPG 2012,,,,,,
23/08/2012,33.0571,-153.8981,,,,42.18,,,,"30,962.47",,H. Carson,ENPG 2012,,,,,,
23/08/2012,32.9783,-154.1450,,,,165.73,,,,"72,310.85",,H. Carson,ENPG 2012,,,,,,
18/08/2012,29.0717,-155.0567,,,,8.16,,,,564.44,,H. Carson,ENPG 2012,,,,,,
18/08/2012,30.0250,-155.0300,,,,0.05,,,,50.39,,H. Carson,ENPG 2012,,,,,,
19/08/2012,30.9867,-154.7700,,,,40.19,,,,"17,649.01",,H. Carson,ENPG 2012,,,,,,
19/08/2012,30.9850,-154.2350,,,,40.55,,,,"5,736.70",,H. Carson,ENPG 2012,,,,,,
20/08/2012,30.7750,-152.9033,,,,11.29,,,,"3,800.82",,H. Carson,ENPG 2012,,,,,,
20/08/2012,30.6700,-152.4833,,,,61.69,,,,"7,506.86",,H. Carson,ENPG 2012,,,,,,
21/08/2012,30.6667,-150.8850,,,,115.32,,,,"76,836.10",,H. Carson,ENPG 2012,,,,,,
21/08/2012,30.9017,-150.4400,,,,113.37,,,,"63,786.24",,H. Carson,ENPG 2012,,,,,,
22/08/2012,31.4900,-149.2467,,,,179.02,,,,"48,641.44",,H. Carson,ENPG 2012,,,,,,
22/08/2012,31.9917,-148.9783,,,,136.09,,,,"40,809.91",,H. Carson,ENPG 2012,,,,,,
23/08/2012,32.8967,-148.0717,,,,288.76,,,,"139,259.99",,H. Carson,ENPG 2012,,,,,,
23/08/2012,33.2733,-147.6100,,,,169.26,,,,"53,054.33",,H. Carson,ENPG 2012,,,,,,
24/08/2012,34.3983,-146.6683,,,,91.82,,,,"31,693.10",,H. Carson,ENPG 2012,,,,,,
24/08/2012,34.7650,-146.3617,,,,141.15,,,,"38,084.44",,H. Carson,ENPG 2012,,,,,,
25/08/2012,35.2250,-144.7883,,,,46.38,,,,"5,813.64",,H. Carson,ENPG 2012,,,,,,
25/08/2012,35.3033,-144.2033,,,,92.65,,,,"19,225.32",,H. Carson,ENPG 2012,,,,,,
26/08/2012,35.6000,-142.1350,,,,36.34,,,,"2,544.12",,H. Carson,ENPG 2012,,,,,,
26/08/2012,35.4817,-141.5217,,,,54.91,,,,"7,213.12",,H. Carson,ENPG 2012,,,,,,
27/08/2012,35.4183,-139.3850,,,,55.25,,,,"7,172.64",,H. Carson,ENPG 2012,,,,,,
27/08/2012,35.4600,-138.7833,,,,42.25,,,,"6,092.02",,H. Carson,ENPG 2012,,,,,,
8/8/2012,30.2500,-156.6000,,,,9.13,,,,"3,073.13",,H. Carson,ENPG 2012,,,,,,
8/8/2012,30.5063,-156.3167,,,,27.56,,,,"12,402.44",,H. Carson,ENPG 2012,,,,,,
9/8/2012,32.0333,-154.3833,,,,77.11,,,,"48,846.15",,H. Carson,ENPG 2012,,,,,,
10/8/2012,33.0500,-151.5667,,,,682.30,,,,"234,435.64",,H. Carson,ENPG 2012,,,,,,
11/8/2012,34.2513,-149.0040,,,,460.82,,,,"177,134.99",,H. Carson,ENPG 2012,,,,,,
12/8/2012,35.6333,-146.8333,,,,362.80,,,,"308,741.06",,H. Carson,ENPG 2012,,,,,,
13/08/2012,36.7833,-144.8167,,,,206.51,,,,"134,846.88",,H. Carson,ENPG 2012,,,,,,
14/08/2012,38.5667,-142.1833,,,,81.10,,,,"39,544.12",,H. Carson,ENPG 2012,,,,,,
2/8/2012,21.9037,-157.7995,,,,0.00,,,,0.00,,H. Carson,ENPG 2012,,,,,,
6/8/2012,24.9106,-157.4276,,,,0.00,,,,0.00,,H. Carson,ENPG 2012,,,,,,
6/8/2012,24.0219,-157.6883,,,,6.49,,,,448.77,,H. Carson,ENPG 2012,,,,,,
7/8/2012,27.7333,-157.1167,,,,21.69,,,,"1,735.32",,H. Carson,ENPG 2012,,,,,,
7/8/2012,26.8867,-157.1617,,,,6.65,,,,460.14,,H. Carson,ENPG 2012,,,,,,
8/8/2012,30.4000,-157.0833,,,,0.00,,,,0.00,,H. Carson,ENPG 2012,,,,,,
9/8/2012,29.6667,-157.1333,,,,9.78,,,,782.41,,H. Carson,ENPG 2012,,,,,,
9/8/2012,32.5083,-156.4917,,,,33.46,,,,"1,993.38",,H. Carson,ENPG 2012,,,,,,
9/8/2012,31.8833,-156.7667,,,,40.45,,,,"33,003.05",,H. Carson,ENPG 2012,,,,,,
10/8/2012,33.7975,-155.5469,,,,19.39,,,,"1,260.53",,H. Carson,ENPG 2012,,,,,,
10/8/2012,34.3120,-155.3343,,,,56.40,,,,"5,593.77",,H. Carson,ENPG 2012,,,,,,
11/8/2012,35.6339,-154.1437,,,,7.53,,,,520.94,,H. Carson,ENPG 2012,,,,,,
12/8/2012,36.1852,-153.2645,,,,23.03,,,,"24,315.54",,H. Carson,ENPG 2012,,,,,,
12/8/2012,37.6891,-150.3047,,,,17.97,,,,"1,013.17",,H. Carson,ENPG 2012,,,,,,
12/8/2012,37.1840,-151.1729,,,,15.69,,,,"11,304.63",,H. Carson,ENPG 2012,,,,,,
13/08/2012,39.7213,-147.5733,,,,29.12,,,,"30,740.78",,H. Carson,ENPG 2012,,,,,,
13/08/2012,39.1560,-148.2517,,,,26.99,,,,"1,694.62",,H. Carson,ENPG 2012,,,,,,
14/08/2012,41.2205,-146.6097,,,,35.46,,,,"24,682.90",,H. Carson,ENPG 2012,,,,,,
15/08/2012,41.6703,-146.3295,,,,58.38,,,,"3,900.68",,H. Carson,ENPG 2012,51,,,,,
27/05/2013,5.6200,83.0030,,,,0.00,,,,0.00,,H. Carson,IOG 2013,,,,,,
27/05/2013,5.6610,83.3180,,,,0.00,,,,0.00,,H. Carson,IOG 2013,,,,,,
28/05/2013,5.8980,85.0370,,,,20.00,,,,"1,154.40",,H. Carson,IOG 2013,,,,,,
29/05/2013,6.1880,87.2700,,,,17.00,,,,"11,589.36",,H. Carson,IOG 2013,,,,,,
29/05/2013,6.1700,87.0140,,,,0.00,,,,0.00,,H. Carson,IOG 2013,,,,,,
28/05/2013,5.9500,85.5330,,,,6.00,,,,"5,787.64",,H. Carson,IOG 2013,,,,,,
28/05/2013,5.9220,85.2580,,,,6.00,,,,"1,951.57",,H. Carson,IOG 2013,,,,,,
30/05/2013,6.4480,89.0910,,,,0.00,,,,0.00,,H. Carson,IOG 2013,,,,,,
29/05/2013,6.1980,87.3650,,,,6.00,,,,407.69,,H. Carson,IOG 2013,,,,,,
1/6/2013,6.4900,92.0540,,,,7.00,,,,464.65,,H. Carson,IOG 2013,,,,,,
31/05/2013,6.6130,90.7680,,,,52.00,,,,"2,370.14",,H. Carson,IOG 2013,,,,,,
31/05/2013,6.6300,90.5960,,,,22.00,,,,"15,762.43",,H. Carson,IOG 2013,,,,,,
1/6/2013,6.5060,92.3510,,,,115.00,,,,"11,837.28",,H. Carson,IOG 2013,,,,,,
1/6/2013,6.4970,92.2750,,,,296.00,,,,"29,085.88",,H. Carson,IOG 2013,,,,,,
2/6/2013,6.6580,93.9640,,,,0.00,,,,0.00,,H. Carson,IOG 2013,,,,,,
2/6/2013,6.6280,93.8570,,,,0.00,,,,0.00,,H. Carson,IOG 2013,16,,,,,
20/11/2012,-32.8627,-72.7220,,,,14.10,,,,"2,934.21",,M. Thiel,SE Pacific 2012,,,,,,
20/11/2012,-32.8038,-73.7013,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
21/11/2012,-32.4972,-77.4481,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
21/11/2012,-32.3752,-78.5765,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
21/11/2012,-32.2974,-79.2926,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
22/11/2012,-31.9064,-82.8880,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
22/11/2012,-31.7669,-84.1668,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
22/11/2012,-31.6404,-85.3259,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
23/11/2012,-31.1997,-88.6466,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
23/11/2012,-31.0447,-89.5242,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
23/11/2012,-30.8015,-90.8980,,,,2.00,,,,669.31,,M. Thiel,SE Pacific 2012,,,,,,
24/11/2012,-30.0226,-94.4413,,,,0.20,,,,479.70,,M. Thiel,SE Pacific 2012,,,,,,
24/11/2012,-29.7475,-95.5771,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
24/11/2012,-29.4875,-96.5755,,,,2.00,,,,197.89,,M. Thiel,SE Pacific 2012,,,,,,
25/11/2012,-28.5743,-99.8404,,,,37.80,,,,"4,541.06",,M. Thiel,SE Pacific 2012,,,,,,
25/11/2012,-28.1803,-101.0936,,,,35.70,,,,"6,189.05",,M. Thiel,SE Pacific 2012,,,,,,
25/11/2012,-27.8516,-102.1355,,,,13.40,,,,"2,249.58",,M. Thiel,SE Pacific 2012,,,,,,
29/11/2012,-26.4840,-105.4256,,,,21.10,,,,"3,013.17",,M. Thiel,SE Pacific 2012,,,,,,
29/11/2012,-26.6293,-106.5247,,,,6.50,,,,323.00,,M. Thiel,SE Pacific 2012,,,,,,
4/12/2012,-27.4284,-108.8627,,,,23.70,,,,"3,654.02",,M. Thiel,SE Pacific 2012,,,,,,
4/12/2012,-27.6904,-107.9983,,,,17.20,,,,"3,372.30",,M. Thiel,SE Pacific 2012,,,,,,
5/12/2012,-28.7147,-104.5978,,,,14.30,,,,"2,531.53",,M. Thiel,SE Pacific 2012,,,,,,
5/12/2012,-29.0015,-103.5481,,,,31.00,,,,"3,901.18",,M. Thiel,SE Pacific 2012,,,,,,
5/12/2012,-29.1871,-102.8011,,,,36.20,,,,"3,290.61",,M. Thiel,SE Pacific 2012,,,,,,
6/12/2012,-30.0421,-99.3412,,,,10.30,,,,516.80,,M. Thiel,SE Pacific 2012,,,,,,
6/12/2012,-30.3117,-98.1671,,,,2.80,,,,656.86,,M. Thiel,SE Pacific 2012,,,,,,
6/12/2012,-30.4833,-97.2965,,,,14.10,,,,704.72,,M. Thiel,SE Pacific 2012,,,,,,
7/12/2012,-31.0871,-94.2208,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
7/12/2012,-31.3323,-92.9653,,,,7.00,,,,468.78,,M. Thiel,SE Pacific 2012,,,,,,
7/12/2012,-31.4549,-92.1651,,,,0.30,,,,586.29,,M. Thiel,SE Pacific 2012,,,,,,
8/12/2012,-32.0000,-88.4874,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
8/12/2012,-32.1755,-87.2985,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
8/12/2012,-32.2768,-86.3968,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
9/12/2012,-32.6918,-82.3284,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
9/12/2012,-32.8067,-81.1763,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
9/12/2012,-32.8447,-80.2808,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
10/12/2012,-32.9806,-77.0656,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
10/12/2012,-33.0350,-75.7826,,,,0.00,,,,0.00,,M. Thiel,SE Pacific 2012,,,,,,
11/12/2012,-33.0137,-72.0418,,,,2.00,,,,137.48,,M. Thiel,SE Pacific 2012,39,,,,,
14/06/2013,36.0533,-33.9307,"10,629.07","11,337.67","6,731.74",,4.96,44.29,66.96,,2.00,M. Eriksen,East NAG13-1 Ocean Research Project,,,,,,
15/06/2013,35.2107,-33.9168,708.60,"3,897.33",354.30,,0.00,0.00,7.09,,1.00,M. Eriksen,East NAG13-2 Ocean Research Project,,,,,,
16/06/2013,34.4452,-34.4855,"16,297.91","34,013.02","11,691.98",,2.48,233.84,199.83,,2.00,M. Eriksen,East NAG13-3 Ocean Research Project,,,,,,
17/06/2013,33.7943,-35.1402,"3,543.02","70,860.46","5,314.53",,3.19,428.35,"2,054.95",,2.00,M. Eriksen,East NAG13-4 Ocean Research Project,,,,,,
17/06/2013,33.4238,-35.0883,0.00,"29,407.09","3,897.33",,0.00,74.40,88.22,,3.00,M. Eriksen,East NAG13-5 Ocean Research Project,,,,,,
18/06/2013,32.6252,-36.4067,"9,920.46","12,400.58","1,062.91",,4.25,56.69,515.86,,4.00,M. Eriksen,East NAG13-6 Ocean Research Project,,,,,,
18/06/2013,31.8113,-36.8788,"9,566.16","3,897.33","4,960.23",,2.48,7.79,112.31,,4.00,M. Eriksen,East NAG13-7 Ocean Research Project,,,,,,
19/06/2013,30.9254,-37.0622,"1,771.51","17,360.81","4,251.63",,0.00,87.16,55.27,,4.00,M. Eriksen,East NAG13-8 Ocean Research Project,,,,,,
19/06/2013,30.0679,-37.1043,"6,377.44","6,377.44","2,480.12",,0.00,41.45,119.75,,3.00,M. Eriksen,East NAG13-9 Ocean Research Project,,,,,,
20/06/2013,29.1440,-37.2309,"2,834.42","20,549.53","4,960.23",,0.00,17.86,46.77,,3.00,M. Eriksen,East NAG13-10 Ocean Research Project,,,,,,
21/06/2013,28.3091,-37.4031,"6,023.14","6,023.14","2,834.42",,1.77,25.51,141.72,,3.00,M. Eriksen,East NAG13-11 Ocean Research Project,,,,,,
21/06/2013,27.4098,-37.3969,354.30,"9,920.46","2,834.42",,0.00,95.66,"2,240.96",,3.00,M. Eriksen,East NAG13-12 Ocean Research Project,,,,,,
22/06/2013,26.5065,-37.3597,0.00,"8,503.26",708.60,,0.00,35.78,58.46,,3.00,M. Eriksen,East NAG13-13 Ocean Research Project,,,,,,
23/06/2013,25.5796,-37.2534,"1,062.91","6,377.44","2,125.81",,0.00,0.00,53.85,,3.00,M. Eriksen,East NAG13-14 Ocean Research Project,,,,,,
24/06/2013,26.3333,-37.7217,"4,605.93","23,738.25","6,023.14",,0.00,86.80,64.13,,2.00,M. Eriksen,East NAG13-15 Ocean Research Project,,,,,,
24/06/2013,27.1974,-38.1324,"72,986.27","89,638.48","8,857.55",,16.30,630.66,558.38,,1.00,M. Eriksen,East NAG13-16 Ocean Research Project,,,,,,
25/06/2013,28.1603,-38.5180,"41,807.67","38,973.25","13,817.79",,14.17,82.20,193.09,,1.00,M. Eriksen,East NAG13-17 Ocean Research Project,,,,,,
26/06/2013,28.9639,-38.8362,"26,926.97","48,185.11","3,188.70",,0.00,119.04,35.78,,1.00,M. Eriksen,East NAG13-18 Ocean Research Project,,,,,,
26/06/2013,29.8048,-39.3083,"75,112.09","64,128.72","10,274.77",,7.44,135.34,"10,365.82",,1.00,M. Eriksen,East NAG13-19 Ocean Research Project,,,,,,
27/06/2013,30.6054,-39.6499,"6,731.74","9,566.16","2,125.81",,1.77,30.82,156.96,,1.00,M. Eriksen,East NAG13-20 Ocean Research Project,,,,,,
27/06/2013,31.3922,-40.0811,"51,728.14","30,824.30","8,857.55",,12.75,102.75,71.21,,2.00,M. Eriksen,East NAG13-21 Ocean Research Project,,,,,,
28/06/2013,32.1936,-40.6542,"43,224.88","22,675.35","5,314.53",,14.88,74.75,51.72,,1.00,M. Eriksen,East NAG13-22 Ocean Research Project,,,,,,
28/06/2013,33.0022,-41.2924,"99,204.64","110,188.01","35,075.92",,15.95,179.98,228.88,,1.00,M. Eriksen,East NAG13-23 Ocean Research Project,,,,,,
29/06/2013,32.1950,-41.6066,"60,585.69","64,837.32","13,817.78",,25.15,472.99,270.33,,1.00,M. Eriksen,East NAG13-24 Ocean Research Project,,,,,,
30/06/2013,31.3751,-41.7579,"40,744.76","48,893.72","4,605.92",,7.08,131.80,156.95,,1.00,M. Eriksen,East NAG13-25 Ocean Research Project,,,,,,
30/06/2013,30.5189,-42.0936,"50,310.92","15,589.30","50,310.92",,13.10,41.81,"4,208.05",,1.00,M. Eriksen,East NAG13-26 Ocean Research Project,,,,,,
1/7/2013,29.6950,-42.4807,"18,423.72","20,903.84",22.67,,3.89,22.67,23.74,,3.00,M. Eriksen,East NAG13-27 Ocean Research Project,,,,,,
1/7/2013,28.8490,-42.5947,"12,046.27","15,234.99","4,605.92",,0.00,32.59,23.38,,4.00,M. Eriksen,East NAG13-28 Ocean Research Project,,,,,,
2/7/2013,28.0164,-42.8324,"20,903.84","37,910.35","6,023.14",,3.54,97.78,49.24,,4.00,M. Eriksen,East NAG13-29 Ocean Research Project,,,,,,
3/7/2013,27.1221,-42.9629,"8,857.55","17,715.11","7,440.35",,0.00,104.87,107.70,,4.00,M. Eriksen,East NAG13-30 Ocean Research Project,,,,,,
3/7/2013,26.2599,-43.1399,"14,172.09","43,224.88","5,314.53",,0.35,126.13,27.64,,4.00,M. Eriksen,East NAG13-31 Ocean Research Project,,,,,,
4/7/2013,26.8508,-43.7730,"2,125.81","17,006.51","2,480.11",,0.35,86.80,28.34,,4.00,M. Eriksen,East NAG13-32 Ocean Research Project,,,,,,
4/7/2013,27.5769,-44.3386,"71,569.06","50,310.92","28,344.18",,47.83,153.41,"6,364.33",,1.00,M. Eriksen,East NAG13-33  Ocean Research Project,,,,,,
5/7/2013,28.3300,-44.9782,"92,118.59","424,454.15","36,493.13",,37.90,"1,171.67","4,450.39",,1.00,M. Eriksen,East NAG13-34 Ocean Research Project,,,,,,
6/7/2013,29.0401,-45.4840,"91,055.69","59,168.48","10,983.37",,16.29,158.37,106.99,,4.00,M. Eriksen,East NAG13-35 Ocean Research Project,,,,,,
6/7/2013,29.7322,-46.0428,"46,059.29","18,778.02","4,605.92",,19.10,57.39,93.18,,2.00,M. Eriksen,East NAG13-36 Ocean Research Project,,,,,,
7/7/2013,30.5454,-46.6554,"36,847.44","98,850.34","19,132.32",,15.23,131.45,83.61,,2.00,M. Eriksen,East NAG13-37 Ocean Research Project,,,,,,
7/7/2013,31.2709,-47.1780,"169,710.80","74,049.18","18,778.02",,271.39,414.17,140.30,,1.00,M. Eriksen,East NAG13-38 Ocean Research Project,,,,,,
8/7/2013,32.0609,-47.6879,"32,595.81","38,973.25","7,440.34",,6.02,224.63,120.82,,3.00,M. Eriksen,East NAG13-39 Ocean Research Project,,,,,,
9/7/2013,33.1602,-48.2675,,,,,,,,,2.00,M. Eriksen,East NAG13-40 Ocean Research Project,40,,,,,
10/6/2011,-39.3127,163.5895,0.00,0.00,653.60,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
10/6/2011,-39.3162,163.5735,0.00,691.85,0.00,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
10/6/2011,-39.3195,163.5565,0.00,0.00,566.87,0.00,,,,,5.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
11/6/2011,-39.9554,160.4171,0.00,950.50,0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
11/6/2011,-40.0490,160.0994,0.00,"2,198.21",0.00,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
11/6/2011,-40.0599,160.1041,0.00,811.49,405.75,0.00,,,,,4.00,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data,,,,
